id calibrated_magnitude calibrated_error magnitude_rms_error x y alpha_j2000 delta_j2000 fwhm_world flags magnitude observation_id filter original_filter date user_id device_id target fits_id
212274138 11.5501 0.0535336546599865 0.0007999999797903 2153.8583984375 2717.8525390625 84.64047 -2.737653 0.00139993 2.0 12.6423 38017 I I-Band 2459172.51307002 7 2 "[5] SigmaOri" 36889
223559649 11.7993 0.0285085868090391 0.00350000010803342 2183.94799804688 2735.16748046875 84.640509 -2.737652 0.001384575 0.0 13.1228 43684 R Red 2459269.30707321 7 2 "[5] SigmaOri" 42603
223963979 11.8497 0.0275181084871292 0.000699999975040555 2238.27783203125 2725.49462890625 84.640447 -2.737652 0.00102414 0.0 11.9667 43944 R Red 2459272.30193287 7 2 "[5] SigmaOri" 42785
3586077 11.0729 0.0616808459162712 0.000500000023748726 1961.00891113281 1548.45056152344 84.640429 -2.737651 0.00137154 2.0 11.8364 240 I I-Band 2457422.48307002 7 2 "[5] SigmaOri" 221
224053633 12.5106 0.0428025349974632 0.00209999992512167 2213.71752929688 2724.89990234375 84.640505 -2.73765 0.0008014812 0.0 13.3433 43972 V Visual 2459273.30932292 7 2 "[5] SigmaOri" 42801
89072601 11.1257 0.026118915528059 0.000300000014249235 1868.93395996094 1487.93566894531 84.640374 -2.737649 0.001096279 2.0 11.7887 9542 I I-Band 2458525.39972367 7 2 "[5] SigmaOri" 9294
216038591 13.1168 0.0217791572213173 0.00469999993219972 2031.91369628906 1594.11267089844 84.640329 -2.737648 0.0009694106 0.0 14.5960 39520 V Visual 2459196.57609664 7 2 "[5] SigmaOri" 38765
223958537 13.4845 0.0205490253865719 0.00480000022798777 2236.69604492188 2723.38037109375 84.640509 -2.737648 0.000984472 0.0 14.2671 43943 B Blue 2459272.30625145 7 2 "[5] SigmaOri" 42780
210967182 12.0863 0.0597236603498459 0.0020000000949949 2216.89208984375 2724.28002929688 84.640497 -2.737646 0.000873503 0.0 14.0371 37719 V Visual 2459164.55942419 7 2 "[5] SigmaOri" 36600
224073909 13.7969 0.0311919339001179 0.00899999961256981 2212.83056640625 2723.0654296875 84.640508 -2.737646 0.0008418164 0.0 15.3093 43974 B Blue 2459273.31183015 7 2 "[5] SigmaOri" 42799
367215142 11.9776 0.112214975059032 0.00370000000111759 1480.09777832031 898.279174804688 84.640159 -2.737646 0.001144092 0.0 11.9326 64240 R R 2459624.30626157 116 197 "[5] SigmaOri" 63181
213515555 12.4457 0.0572300143539906 0.00179999996908009 2167.64477539062 2717.73071289062 84.640495 -2.737645 0.0007976925 0.0 13.7433 38279 V Visual 2459178.54698785 7 2 "[5] SigmaOri" 37141
23708959 11.6596 0.0180175844579935 0.00039999998989515 2037.40637207031 1524.78784179688 84.64037 -2.737644 0.0009040376 2.0 11.4803 1897 R Red 2457809.30929687 7 2 "[5] SigmaOri" 1690
44990877 12.3099 0.0160378813743591 0.000699999975040555 2010.61193847656 1485.63586425781 84.640285 -2.737644 0.001350464 2.0 12.1548 3492 V Visual 2458096.56839844 7 2 "[5] SigmaOri" 3314
216047590 14.5737 0.0490586645901203 0.0201999992132187 2032.42578125 1593.98754882812 84.640343 -2.737644 0.001169993 0.0 16.7292 39523 B Blue 2459196.56994502 7 2 "[5] SigmaOri" 38768
355546725 13.5093 0.0201437249779701 0.00389999989420176 1880.08178710938 1522.44409179688 84.64028 -2.737643 0.001255224 0.0 14.2878 60363 V Visual 2459555.581182 7 2 "[5] SigmaOri" 58850
84634011 11.6055 0.0426062569022179 0.000500000023748726 2142.6865234375 2614.833984375 84.640269 -2.73764 0.001158444 2.0 12.3171 8732 I I-Band 2458462.46240307 7 2 "[5] SigmaOri" 8544
221906984 15.1136 0.0961636751890182 0.0667999982833862 677.033630371094 690.709716796875 84.640561 -2.737639 0.001660904 0.0 16.0108 42684 B B 2459233.51552083 84 131 "[5] SigmaOri" 41236
227501589 12.4404 0.0151721900328994 0.00139999995008111 1945.14135742188 1580.78918457031 84.640289 -2.737638 0.0009883532 0.0 12.9576 44899 V Visual 2459281.30638889 7 2 "[5] SigmaOri" 44060
4490511 11.7853 0.0566328726708889 0.00240000011399388 1974.80541992188 1542.84252929688 84.640391 -2.737635 0.001117601 0.0 14.1033 386 I I-Band 2457430.46322483 7 2 "[5] SigmaOri" 356
219039217 13.1410 0.0189236961305141 0.00480000022798777 1895.88903808594 1595.60913085938 84.640315 -2.737635 0.001005252 0.0 14.5974 41475 V Visual 2459222.46888889 7 2 "[5] SigmaOri" 40279
23715604 12.0887 0.0154973166063428 0.000699999975040555 2035.66613769531 1525.5439453125 84.640348 -2.737634 0.000867606 0.0 12.1784 1898 V Visual 2457809.3075463 7 2 "[5] SigmaOri" 1691
355540953 12.1425 0.040661696344614 0.0015999999595806 1880.89367675781 1522.68518066406 84.640356 -2.73763 0.001284463 0.0 13.7212 60362 I I-Band 2459555.58550637 7 2 "[5] SigmaOri" 58849
163168438 14.2102 0.200783133506775 0.00279999990016222 2726.35815429688 1513.09240722656 84.64023 -2.737629 0.001987527 3.0 13.7064 27441 B b 2458923.34995 64 124 "[5] SigmaOri" 26832
210954391 13.1813 0.0305020716041327 0.00689999992027879 2220.27490234375 2719.86596679688 84.640519 -2.737628 0.0008993094 0.0 15.8661 37722 B Blue 2459164.55413629 7 2 "[5] SigmaOri" 36603
89089974 11.9745 0.013889673165977 0.000500000023748726 1865.98376464844 1487.16003417969 84.640343 -2.737627 0.001092437 0.0 12.0096 9543 V Visual 2458525.39621817 7 2 "[5] SigmaOri" 9295
363113666 13.5758 0.0302558168768883 0.00609999988228083 580.740417480469 577.962707519531 84.640882 -2.737626 0.0009010155 0.0 13.8538 63142 B B 2459605.60027778 84 131 "[5] SigmaOri" 62101
19869356 12.9364 0.0210454184561968 0.00130000000353903 2025.54638671875 1534.33862304688 84.640284 -2.737625 0.001241887 2.0 13.0495 1376 V Visual 2457717.56884549 7 2 "[5] SigmaOri" 1280
163152119 13.2565 0.0645587220788002 0.00549999997019768 2726.22583007812 1513.13293457031 84.640246 -2.737623 0.002057483 3.0 14.3774 27439 V TG 2458923.34995 64 124 "[5] SigmaOri" 26831
151371553 12.7625 0.0963137969374657 0.00130000000353903 1614.11389160156 1606.77868652344 84.640286 -2.737618 0.001778396 2.0 24.4951 20127 R Red 2458817.39861111 58 87 "[5] SigmaOri" 22850
156306109 12.0924 0.0199294425547123 0.000600000028498471 2002.9287109375 2585.12084960938 84.640305 -2.737618 0.0008658592 0.0 12.4060 22811 R Red 2458866.3878342 7 2 "[5] SigmaOri" 25585
