id calibrated_magnitude calibrated_error magnitude_rms_error x y alpha_j2000 delta_j2000 fwhm_world flags magnitude observation_id filter original_filter date user_id device_id target fits_id
161150602 14.8533 0.227304264903069 0.189400002360344 402.303497314453 179.000106811523 83.793326 -5.77649 0.001261256 0.0 17.6019 26552 B B 2458599.46118056 84 131 "[3] M42" 24679
174449179 12.8187 0.0882847979664803 0.0533999986946583 484.230285644531 56.2084999084473 83.79297 -5.77649 0.001458561 0.0 16.1952 29420 V V 2458947.46972222 84 131 "[3] M42" 28643
153550339 14.0388 0.0822355672717094 0.068000003695488 163.238204956055 992.515380859375 83.793324 -5.776489 0.0009962108 0.0 16.6023 21416 B B 2456670.52380787 84 131 "[3] M42" 19906
146132761 13.9568 0.126999959349632 0.133699998259544 977.101684570312 1193.31567382812 83.793657 -5.776488 0.001533692 0.0 16.8451 16413 B B 2457642.91361111 84 131 "[3] M42" 15799
149850974 12.5814 0.0444593206048012 0.0277999993413687 545.824096679688 143.612701416016 83.793794 -5.776488 0.001115684 0.0 15.4816 19198 I I 2458387.90178241 84 131 "[3] M42" 17741
148091071 14.1746 0.1028136536479 0.151899993419647 972.805480957031 1203.59741210938 83.793397 -5.776487 0.001969644 0.0 17.0742 17916 B B 2457984.92078704 84 131 "[3] M42" 16883
174611519 12.9626 0.107843779027462 0.0586000010371208 486.925415039062 51.3336982727051 83.79297 -5.776487 0.001578831 0.0 16.3183 29426 V V 2458952.46659722 84 131 "[3] M42" 28653
174909587 13.2756 0.167616799473763 0.113899998366833 490.915405273438 53.8759002685547 83.792967 -5.776487 0.003018224 0.0 16.7365 29506 V V 2458971.45628472 84 131 "[3] M42" 28688
364512965 13.0480 0.0659861341118813 0.030799999833107 1101.81298828125 239.404296875 83.792998 -5.776487 0.0008503125 0.0 15.7793 63858 V V 2459607.58829861 84 131 "[3] M42" 62611
145421628 14.0866 0.139728218317032 0.154400005936623 971.64111328125 1171.86181640625 83.793388 -5.776486 0.002101241 0.0 17.0401 15953 B B 2457658.89429398 84 131 "[3] M42" 15381
161438149 14.4790 0.189177796244621 0.0890000015497208 427.989410400391 144.790802001953 83.793221 -5.776485 0.0009346746 0.0 17.1358 26862 B B 2458841.7066088 84 131 "[3] M42" 24979
179407236 14.3813 0.184719622135162 0.128299996256828 488.872497558594 55.8126983642578 83.793206 -5.776485 0.001134868 0.0 17.1639 30037 B B 2458962.46086806 84 131 "[3] M42" 28932
364470902 12.4102 0.0725173428654671 0.0229000002145767 1101.91455078125 238.400802612305 83.793496 -5.776485 0.0008917511 0.0 15.3802 63763 I I 2459607.58998843 84 131 "[3] M42" 62553
